-0.011084,-0.004852,-0.006507,0.006963,0.003552,0.011590,0.004094,0.004401,0.021985,0.013111,0.005649,-0.009554,0.001732,-0.008782,0.000497,0.012809,0.006425,0.008300,-0.015638,-0.014129,0.007655,-0.002546,0.017667,0.002232,-0.006554,0.003191,-0.003941,-0.009374,0.002491,0.013157,-0.001527,-0.014680,0.000167,0.000029,0.009722,0.001561,0.000856,0.014329,0.007559,0.000873,0.011858,-0.006653,0.006857,0.002636,0.005502,-0.004380,-0.003890,0.010779,0.011495
0.001174,-0.012156,0.010383,0.017066,0.004831,0.004781,0.007135,0.009151,0.000246,-0.003455,0.013519,0.007204,-0.000240,0.028264,-0.012839,-0.003125,0.002976,0.005340,0.008355,-0.018263,-0.000016,0.020821,0.006647,-0.010798,-0.007790,0.005040,0.006405,0.003252,0.023187,-0.007344,0.009035,0.012606,-0.017014,0.004273,-0.006929,-0.005263,-0.020324,-0.000863,-0.008607,0.000212,-0.006082,0.003164,-0.013890,0.003271,0.001851,0.007701,0.001172,0.001174,0.004024
-0.006362,0.014898,-0.005600,-0.009649,-0.013832,0.001323,0.005007,0.001795,0.005912,-0.010963,0.013394,0.018921,0.008446,0.016953,0.003263,-0.007242,0.006938,0.002913,-0.007617,-0.007355,0.009374,-0.001974,0.003543,-0.000564,0.016146,-0.002679,0.016445,0.007105,-0.003364,0.005821,0.011646,-0.013912,-0.001497,-0.014132,-0.018748,0.002545,0.016866,0.016254,-0.007360,-0.002593,-0.009494,0.003824,-0.005460,-0.006870,-0.002495,0.002240,0.008429,-0.005917,0.010146
-0.000027,-0.004915,0.009858,-0.003397,0.007061,-0.015111,0.002846,-0.004794,0.018115,0.008864,-0.003308,0.001321,0.003698,0.012447,-0.002349,0.005095,-0.005221,0.005916,-0.002655,0.009728,0.000587,-0.004037,-0.013891,-0.010219,0.001595,0.007061,0.005720,-0.000697,-0.006919,-0.001390,0.001912,-0.005566,0.000857,0.003113,0.007044,-0.013580,0.000691,0.010869,-0.006480,0.011686,0.017223,0.005825,-0.001757,-0.015902,-0.032495,0.004942,0.004504,-0.002420,0.011602
0.005547,-0.008314,-0.008937,-0.002603,0.007557,-0.003322,-0.014550,0.003199,0.010304,-0.006062,-0.020178,-0.003367,0.006007,0.003361,-0.006418,0.002349,0.000756,-0.001263,0.006121,0.016746,0.004862,-0.011254,-0.005246,0.001238,0.026696,-0.011834,0.012360,-0.014897,0.002384,-0.011394,0.008737,0.000919,-0.011316,-0.011551,-0.003648,0.008216,0.011320,0.002971,0.000713,-0.012912,-0.008565,0.004441,-0.006809,0.002427,-0.002814,-0.014622,0.006368,0.010186,-0.002133
0.019523,-0.004568,0.020826,-0.006406,-0.014239,0.018317,0.002198,0.000788,0.020474,0.012752,0.002582,-0.017495,0.009109,0.015653,0.001992,0.005710,-0.009632,0.001427,0.001550,0.017866,-0.014706,-0.004335,-0.003617,0.007090,0.008041,0.005463,-0.002488,-0.001705,0.005409,-0.021035,0.000145,0.000201,0.012089,-0.010899,-0.001032,-0.015466,0.002356,0.016638,-0.006140,-0.006300,0.006517,0.003978,0.001491,0.001000,0.002627,-0.004724,0.019698,-0.023335,-0.010457
0.007360,0.008084,-0.001503,0.004584,-0.016247,-0.002981,-0.017672,0.006608,-0.017378,0.004306,0.001616,0.005341,-0.009331,0.000843,0.000080,0.003317,0.002696,0.002214,-0.003857,0.001669,-0.001556,-0.011092,-0.002949,0.005581,0.014735,-0.004072,-0.003735,0.001210,-0.009303,0.006742,-0.009987,0.020084,-0.001432,-0.022997,0.000778,0.002183,0.015597,-0.004056,0.001681,0.013849,0.001454,-0.013475,-0.005042,-0.001504,-0.001882,0.016707,-0.003345,0.012783,0.001751
0.007736,0.002861,0.010628,0.006642,-0.000396,0.003937,0.004350,0.010540,0.021738,-0.001391,0.013325,-0.011371,-0.014281,-0.013573,-0.013858,0.005686,-0.001690,-0.000301,0.001623,-0.002941,-0.003798,0.019743,0.004151,0.020404,-0.001709,-0.003526,-0.006169,0.009293,0.002318,-0.003858,-0.018538,0.004978,-0.003980,0.011386,-0.005729,-0.012805,-0.000905,0.007963,-0.007636,0.006435,-0.007759,0.002236,-0.004158,-0.001018,0.003222,-0.000602,-0.000321,0.018561,0.002401
0.010940,-0.012630,0.001451,-0.003847,0.000095,-0.005503,-0.001687,-0.003172,0.004985,0.000463,-0.004733,0.007557,-0.003529,-0.023731,-0.005498,0.008423,0.009585,0.002295,-0.009071,-0.004402,-0.011572,0.003190,-0.014666,0.004531,-0.000606,0.005380,0.006574,0.013714,-0.003816,-0.016302,-0.003452,0.002851,-0.012131,-0.005126,-0.003533,-0.018219,0.003655,-0.008268,0.008840,-0.004054,0.000462,-0.015513,0.002441,-0.007590,0.003584,0.015168,-0.008009,0.008537,0.004387
0.000833,-0.014179,0.002238,-0.008470,0.012496,0.007775,-0.008214,0.011506,-0.012666,0.003204,0.004208,-0.001170,0.011869,0.006482,0.013168,-0.012106,0.010000,-0.001644,-0.003292,0.004770,0.001517,0.012392,0.009691,-0.002921,-0.005082,0.012664,0.020250,-0.019143,0.007322,0.001665,-0.000039,-0.003681,0.003833,-0.019077,-0.003924,0.004972,-0.009175,-0.003968,-0.022077,0.002950,0.012489,-0.009000,0.006722,-0.003030,-0.011510,-0.003682,-0.007614,-0.001843,-0.000474
-0.013979,-0.019351,-0.015355,0.003467,0.000659,-0.001103,-0.004639,-0.005959,0.008121,0.001192,-0.009864,0.000191,-0.019373,0.009476,0.003100,0.008669,-0.005032,0.002018,-0.002081,-0.011176,-0.013541,0.008438,0.002625,-0.001271,-0.021210,0.015561,0.004590,-0.015363,0.013401,0.000896,0.008187,0.001508,0.002964,0.004460,-0.007769,0.002614,0.003985,-0.000522,-0.020241,-0.000415,0.006249,0.000867,-0.003935,0.001320,0.002209,0.003682,0.000408,-0.015140,-0.010263
0.001042,0.010789,0.004379,0.000462,-0.000187,-0.001379,0.002885,-0.001977,-0.001832,0.004074,0.005601,0.004632,-0.014714,-0.001033,0.005268,0.019032,-0.010227,-0.002365,0.002815,0.002331,0.003797,0.000941,0.003677,-0.003906,-0.002415,0.010963,-0.002390,0.009659,-0.000518,0.009147,-0.009891,0.004683,0.000671,-0.001804,0.015407,-0.011841,-0.003182,-0.009150,0.005639,0.007303,-0.012045,-0.011960,-0.017860,-0.009050,-0.011898,-0.009486,-0.000324,0.005174,-0.005080
0.005529,0.007284,0.001276,-0.012767,0.004142,-0.005169,0.003556,-0.005101,0.002094,-0.012021,-0.000243,0.004971,0.005187,-0.011149,0.003440,-0.006541,-0.009571,0.017566,0.008734,0.007679,-0.009672,0.007858,-0.011789,-0.002199,0.013420,-0.011921,0.003211,-0.011700,-0.005889,0.002777,-0.003367,0.006008,0.010663,0.012235,-0.007052,-0.006110,0.002152,-0.005606,0.004869,0.008396,0.001028,0.009192,-0.006544,0.004320,0.005541,-0.007632,0.001509,0.014485,-0.001530
0.003375,-0.003536,-0.001283,0.008353,-0.012594,0.000037,0.010225,-0.004603,-0.001854,-0.000534,-0.002290,-0.014527,-0.013032,0.012441,0.017923,-0.007158,0.009378,-0.007784,0.003550,0.000136,0.007204,0.014682,0.019666,-0.001673,-0.006167,-0.004532,0.010880,0.000115,-0.011511,-0.004700,0.005693,-0.006782,-0.006390,-0.014274,-0.006152,0.012226,0.003368,-0.007607,0.021897,0.000952,-0.023942,0.015797,-0.003565,-0.006653,-0.020386,0.002220,0.006248,-0.013482,-0.003464
0.005868,-0.011351,-0.001129,-0.009446,-0.008864,0.010375,0.005736,0.009095,-0.021763,0.012767,0.002185,-0.023400,-0.009709,0.000129,-0.018617,-0.007982,0.016747,-0.000507,-0.002749,0.002482,0.007718,-0.015119,0.007200,0.021116,0.007635,0.007499,-0.017596,0.021360,0.012844,0.000639,-0.007302,0.008668,-0.010461,-0.004971,0.004559,0.005322,-0.012859,-0.004349,-0.001967,-0.000464,-0.000343,-0.002657,0.011278,-0.020230,-0.015732,-0.003873,0.016997,-0.008137,0.004834
-0.013603,-0.006183,-0.009592,0.000800,0.015110,-0.001878,0.005836,0.010811,-0.010393,-0.017222,0.001201,-0.008421,0.009726,0.012196,-0.007034,-0.014896,0.004474,0.001167,0.002965,-0.003225,0.002488,-0.002562,0.000619,0.021069,0.003529,-0.000126,0.001792,0.008799,-0.007224,-0.001514,-0.022135,-0.001480,-0.004988,-0.002458,0.020673,-0.016151,-0.002874,0.011455,-0.004319,0.019939,0.022525,0.000200,-0.012766,-0.018030,0.011248,0.018740,0.013607,0.002211,0.006619
-0.000116,-0.012882,0.003126,-0.016927,0.007405,-0.012256,0.001104,-0.000314,-0.006797,-0.006793,0.000082,0.006654,0.019134,-0.007108,0.005056,-0.000247,0.003995,0.006186,0.001988,-0.007758,0.016484,-0.011399,0.010373,-0.002665,-0.014621,0.000508,0.004813,0.015855,0.000349,0.001900,-0.010636,-0.018850,-0.002466,0.013287,-0.005255,-0.018301,-0.000505,-0.012510,0.010939,0.008398,-0.006561,-0.008762,-0.001084,-0.022374,0.009699,0.014919,-0.001515,0.000316,0.006201
-0.001000,0.010672,0.000290,0.000345,-0.007469,-0.001646,0.004198,0.006132,-0.001735,0.001298,0.000243,0.001729,-0.014205,0.005930,-0.007905,-0.004009,-0.008936,0.003693,-0.000209,0.005995,-0.009699,-0.000841,0.008149,0.003125,0.022974,-0.001779,0.001663,0.006268,0.004627,-0.003653,-0.007966,-0.008194,-0.012026,0.011657,0.018664,-0.015080,0.013003,0.001287,-0.009893,0.010779,0.003987,0.009025,-0.001761,0.010818,0.004750,-0.002403,-0.018062,-0.004153,0.012353
-0.001859,-0.002324,-0.022050,-0.006022,-0.004487,0.003418,0.011138,-0.019270,0.012940,-0.017519,-0.001559,-0.006117,-0.007015,-0.004294,-0.015464,-0.011286,0.004007,0.017212,-0.003561,-0.001676,-0.001201,-0.003627,-0.007882,-0.006061,0.018267,0.013155,-0.002107,-0.002203,0.002587,-0.003966,-0.017454,0.009339,-0.001284,-0.013683,-0.006391,-0.000752,-0.017347,-0.005303,0.006844,-0.000867,0.005685,0.002273,-0.016884,-0.010695,0.017457,0.006128,-0.003826,0.005320,0.000616
0.001213,-0.003356,-0.005191,0.013754,0.002456,0.009232,0.001488,0.019391,-0.017136,0.010998,0.018242,-0.026111,0.004684,-0.004850,-0.010946,-0.001712,0.000029,-0.012977,0.010587,-0.005393,-0.013310,-0.018069,0.000948,0.005288,-0.001663,-0.005372,0.007258,-0.009963,0.012785,-0.011516,-0.011930,-0.016676,-0.008785,-0.004960,-0.000459,0.018055,0.001128,-0.005930,-0.013722,-0.010568,0.006844,0.010771,-0.001769,0.006129,-0.010157,0.021474,-0.005681,-0.007327,-0.007876
-0.002986,0.004100,0.002000,-0.009314,-0.011941,0.011687,0.003004,0.010004,0.008196,-0.013806,-0.001761,-0.003751,0.023395,0.002723,-0.013902,0.002720,0.008471,0.012683,0.007936,0.011161,-0.008432,-0.011273,-0.004011,-0.005556,-0.007709,0.003974,0.006412,-0.004321,0.005786,-0.010239,0.008208,0.000667,0.018166,-0.014172,0.004972,0.000718,0.012784,0.010300,-0.000337,-0.002965,0.002107,0.002434,0.015300,0.003060,-0.015168,-0.003004,0.013241,-0.008323,-0.005166
-0.003448,-0.002076,0.011645,-0.012985,-0.008559,0.013744,-0.005022,-0.003584,-0.023358,0.003880,0.021596,-0.013713,0.010789,0.014960,0.013114,-0.007326,-0.014703,-0.008151,-0.016588,-0.010299,-0.011282,-0.005567,0.015735,-0.003856,-0.012591,-0.007222,-0.023769,-0.008801,0.004147,0.008689,-0.014304,-0.010419,0.011449,0.027567,0.002858,0.009608,0.010219,0.001868,-0.015118,-0.001738,-0.004206,0.008176,0.025506,0.004555,-0.000475,-0.013980,-0.010363,0.004330,0.001974
-0.007197,0.005067,-0.000058,-0.008897,0.010755,-0.001206,0.006057,0.001078,0.008612,-0.005029,-0.000432,-0.003535,0.002163,0.007783,0.006156,0.000171,0.002182,0.004767,-0.000303,0.001921,-0.004247,-0.000306,0.004222,0.008523,-0.005517,0.017407,-0.006011,0.004229,-0.006148,0.006148,0.002926,0.016105,-0.002376,-0.003188,0.011833,-0.007399,-0.000578,-0.004404,-0.008743,-0.002035,-0.010628,-0.011282,-0.003044,0.016525,-0.021782,-0.035325,-0.001688,0.010043,0.007554
0.001299,-0.002329,-0.007648,-0.001624,0.001598,-0.000227,-0.000909,-0.012019,-0.003501,-0.008241,-0.016401,0.008864,0.005986,-0.002098,-0.020995,-0.001893,-0.020174,0.004829,-0.005851,-0.006833,0.012560,-0.000447,0.011468,-0.006060,-0.006726,-0.018315,0.005129,0.018900,-0.007481,0.002650,0.013572,-0.005922,0.000596,0.002954,-0.006305,-0.001750,0.005941,0.007267,0.010742,0.000894,-0.010283,-0.009409,-0.003537,-0.012647,-0.008347,0.000559,0.010582,-0.010933,0.009631
0.006736,-0.025591,0.000067,-0.015388,0.002482,-0.006712,-0.020093,-0.011364,-0.009154,0.008017,0.004009,-0.011229,-0.003656,0.002902,0.010356,-0.017154,0.005912,0.009329,-0.008391,0.011193,0.025415,-0.007639,0.002008,-0.005128,0.005325,0.004414,0.003643,-0.013567,-0.009167,-0.012205,-0.000113,0.001360,0.006693,0.011767,-0.000208,-0.005028,0.007569,-0.006119,-0.008291,0.001890,0.006971,0.007078,-0.019083,-0.005547,0.017172,-0.004332,0.003107,-0.015682,-0.008821
-0.003805,0.000115,-0.003835,0.004596,0.016012,-0.015321,0.004160,0.017492,0.008430,-0.026630,-0.014831,0.002430,0.006768,-0.005365,-0.001843,0.013896,0.002046,0.002779,-0.007514,-0.006079,0.011394,-0.019735,-0.015002,0.004284,-0.013595,-0.003040,0.000872,-0.005894,-0.009078,-0.025052,-0.000674,-0.010469,0.000856,0.014143,0.003381,-0.007061,-0.005943,0.004542,0.016631,-0.008687,-0.000716,0.009988,0.001282,-0.005526,-0.021295,-0.001100,-0.006330,-0.000498,0.013786
-0.014557,-0.010054,-0.012950,0.003808,-0.006313,0.001051,0.006995,0.001142,-0.001599,0.003465,0.016581,-0.001122,-0.001001,0.005922,-0.010338,-0.009178,0.010130,0.001620,0.000767,0.003164,0.014407,-0.001030,-0.003150,-0.009920,0.007317,-0.008762,0.002264,0.002157,0.006115,-0.004795,-0.018235,-0.010234,-0.002413,-0.021519,0.008618,0.000762,0.011179,-0.003650,0.013156,0.008314,-0.001818,0.009661,-0.004691,-0.005885,-0.012537,-0.011196,-0.014266,0.018062,0.003788
0.011172,0.014528,0.013988,0.016149,0.018314,-0.007708,-0.001046,-0.009011,0.005236,0.004030,0.020558,-0.011599,-0.001915,-0.002095,0.011605,0.006306,-0.012511,-0.004511,0.011170,0.009002,-0.005802,-0.003003,0.001538,-0.004001,0.015675,0.008968,-0.002589,-0.004188,0.011714,0.001202,-0.012367,0.002662,0.013000,-0.001103,0.010529,-0.007774,-0.002435,-0.006853,0.001778,0.004215,-0.006141,-0.009797,-0.004845,0.000177,-0.006946,-0.004646,-0.010646,0.006740,-0.012031
-0.004182,0.006947,-0.020696,-0.006569,-0.005957,-0.008964,0.012049,-0.006905,0.006688,0.008777,-0.005045,-0.012454,-0.021774,-0.010794,-0.015917,-0.013039,-0.003105,-0.010455,-0.009085,-0.004819,-0.001705,-0.000076,0.016184,0.012500,-0.007685,-0.010237,0.007278,0.004785,-0.001741,0.004680,0.005257,-0.011075,0.004389,-0.014535,-0.018793,-0.005722,-0.007142,-0.010140,0.000349,-0.008082,-0.014432,0.001745,0.002937,0.003060,-0.006834,0.001825,0.007036,-0.009210,-0.000357
-0.004525,0.006226,-0.003329,0.007108,0.006689,0.010370,0.000863,0.004151,0.015761,-0.003754,0.001743,0.010014,0.006166,0.007329,0.005156,-0.010402,-0.000147,-0.004336,-0.013631,0.004739,-0.003440,-0.001392,-0.006354,0.008703,0.002764,0.007895,0.014568,-0.005696,0.008216,-0.000050,-0.010312,-0.015215,0.003809,-0.017076,-0.006320,0.003098,-0.016312,0.007841,0.008722,0.001740,0.007871,-0.008016,-0.014446,0.015081,-0.011455,-0.004725,-0.006384,0.023189,0.004677
-0.004558,-0.012065,0.019343,0.001769,-0.012815,-0.000277,0.015716,-0.009369,0.005789,0.005455,0.003020,-0.005902,0.019718,0.017639,0.001554,0.001607,-0.010780,-0.009172,-0.020425,-0.014531,0.009343,0.010541,0.009592,-0.011398,-0.001673,-0.007455,-0.003352,-0.004297,0.005044,0.006649,-0.013516,0.008741,0.023288,0.014692,0.006942,0.005282,-0.002955,-0.002813,0.012063,-0.003415,-0.006333,-0.005969,-0.014552,-0.016819,-0.012518,0.009588,0.012669,-0.006364,0.005215
0.005696,0.000878,-0.018517,0.012591,-0.001836,-0.005267,-0.009129,-0.005069,-0.014397,0.016950,0.001146,0.011371,0.009408,0.014727,0.004799,-0.012729,-0.007230,-0.009576,0.011008,-0.000966,0.005898,-0.008448,-0.011075,-0.005789,0.001092,0.002811,-0.004275,0.001629,-0.002256,0.004590,0.003906,-0.011551,0.033510,0.002491,0.011604,-0.002692,0.003418,-0.003109,0.013126,-0.007189,-0.016540,-0.010517,-0.016997,-0.008062,0.002066,-0.014910,0.002337,0.003487,-0.009254
-0.001200,0.007592,-0.011759,0.008406,0.014176,0.007275,-0.009925,0.004235,0.027954,0.017518,0.004054,-0.005936,-0.017283,0.002881,-0.004719,-0.002865,-0.001722,0.013702,0.017329,-0.007155,0.011117,-0.006203,-0.004304,0.002442,0.010766,-0.002066,0.004224,0.009208,-0.001397,-0.021629,0.002201,-0.002922,-0.015339,-0.018362,0.007459,-0.011914,0.014120,-0.008447,0.007788,0.003362,-0.015720,0.009536,0.004983,-0.014930,0.024860,0.003629,0.012377,0.004295,0.007843
